ALTAR.TRE	294		"זה אחד מיהלומי קולוסוס!"
ALTAR.TRE	296		"אנחנו החתולים לא אוהבים פרעושים, אדוני!"
ALTAR.TRE	298		"אני רואה שפגשת את פלומתי."
ALTAR.TRE	300		"לא תודה, אני מלאה."
ALTAR.TRE	395		"קישטה. אני מנסה לנוח."
ALTAR.TRE	400		"הי, אכפת לך אם אתפוס טרמפ?"
ALTAR.TRE	402		"אפשר סיבוב?"
ALTAR.TRE	410		"קפוץ לסיפון!"
ALTAR.TRE	412		"תודה, חביבי."
ALTAR.TRE	414		"אין בעיה."
ALTAR.TRE	420		"הי! תתרחק!"
ALTAR.TRE	532		"לא תודה, נמאס לי לאכול שומשום."
ALTAR.TRE	534		"אה, מגניב. אולי נשחק יותר מאוחר."
ALTAR.TRE	536		"הווו, זה ממש נעים."
ALTAR.TRE	538		"תוכל לגרד יותר גבוה?"
ALTAR.TRE	540		"וואו! עשית את זה בעצמך?"
ALTAR.TRE	542		"איזה חמוד!"
ALTAR.TRE	544		"כן. זה בהחלט מרגיש נעים."
ALTAR.TRE	546		"לא תודה. יש לנו בונים ממילטוניה שעושים את כל הנגרות."
ALTAR.TRE	548		"מה אתה רוצה?"
ALTAR.TRE	550		"זה נשבר."
ALTAR.TRE	552		"תודה."
ALTAR.TRE	554		"אהה. אל תעצור."
ALTAR.TRE	556		"אאוץ'! זה קצת כאב."
ALTAR.TRE	558		"הב, הב!"
ALTAR.TRE	560		"תודה, אלעס את זה יותר מאוחר."
ALTAR.TRE	562		"מצטער, אנחנו הכלבים זקוקים לקליפת מנגו כדי לבצע את הטריק הזה."
ALTAR.TRE	564		"הו-הו. באת לשדוד את המלאי שלנו?"
ALTAR.TRE	566		"אויש, לעזאזל. נראה שיש לנו דליפה איפשהו."
ALTAR.TRE	568		"הם מסריחים! אני אוהב את זה."
ALTAR.TRE	570		"תודה. אקבור את זה יותר מאוחר."
ALTAR.TRE	572		"האדמה כאן מאד סלעית."
ALTAR.TRE	573		"אני מוצא את האבנים האלה כל הזמן."
ALTAR.TRE	574		"שברתי ציפורן על אחד מהם לא מזמן."
ALTAR.TRE	575		"האבנים האלה נמצאים בכל מקום."
ALTAR.TRE	576		"אני חושב שקברנו כמה אבנים מהסוג הזה כשהותקפנו על ידי החתולים."
ALTAR.TRE	577		"כן, כשאני חושב על זה, זה חייב להיות אבן חתול מיוחדת."
ALTAR.TRE	582		"אאו! זה מדי חזק!"
ALTAR.TRE	584		"לא תודה. יש לי מלא."
ALTAR.TRE	586		"מה זה?"
ALTAR.TRE	588		"זה פשוט מעולה. עכשיו אני מזון חתולים."
ALTAR.TRE	590		"תתרחק ממני, אוהב חתולים שכמותך!"
ALTAR.TRE	592		"לא תודה."
ALTAR.TRE	600		"מיאו, מיאו!"
ALTAR.TRE	605		"אפילו אם הייתי כלב, אין לי עוד מקום להכניס פירור."
ALTAR.TRE	610		"בבקשה תן לנוח. אני מפוצץ."
ALTAR.TRE	654		"מושלם."
ALTAR.TRE	660		"אני חשבתי שהמופע שלך מדהים."
ALTAR.TRE	661		"אני לא מאמין שהם השליכו אותך מהסיפון וביטלו את ההופעה."
ALTAR.TRE	662		"אתה השחיין הכי גרוע שראיתי!"
ALTAR.TRE	663		"תבטיח לי... לא עוד בלט מים!"
ARENA.TRE	0		"הי!"
ARENA.TRE	10		"הי!"
ARENA.TRE	20		"זה יכול להיות שימושי."
ARENA.TRE	30		"איזו עבודה גרועה!"
ARENA.TRE	40		"עוד?"
ARENA.TRE	50		"כדאי שאשמור על זה יבש."
ARENA.TRE	55		"תחזור פנימה."
ARENA.TRE	60		"רוצה להחליף?"
ARENA.TRE	70		"הנה, ילד! לך לשחק ברחוב!"
ARENA.TRE	80		"הוא לא מביע התעניינות."
ARENA.TRE	90		"הספסל הומצא על ידי ארכיטקט קירנדייני מפורסם אתם יודעים."
ARENA.TRE	100		"מסמר רופף! הם חייבים לתקן את הספסלים האלה."
ARENA.TRE	110		"לבנים מכוערות."
ARENA.TRE	120		"אין זו גדר יעילה במיוחד."
ARENA.TRE	130		"יש בה חורים ענקיים, והיא מדי נמוכה!"
ARENA.TRE	140		"מקום טוב להחביא בו נחשים."
ARENA.TRE	150		"הדג הזה אמור להיות הקמע הקירנדייני חדש?"
ARENA.TRE	160		"אני מרגיש כמו בתוך אקווריום."
ARENA.TRE	170		"האם הם יכולים לשמש כפתיונות דיג?"
ARENA.TRE	180		"איזה אידיוט גילף את זה?"
ARENA.TRE	190		"בטח אותו בחור שבנה את הספסלים."
ARENA.TRE	200		"איזה יער דליל."
ARENA.TRE	210		"איזה יער דליל."
ARENA.TRE	220		"למה הם בחרו צבעים כאלה משעממים?"
ARENA.TRE	230		"אני הייתי צובע אותם בצהוב וסגול."
ARENA.TRE	240		"איזה אדם שפוי לא?"
ARENA.TRE	250		"אני מאוהב בפסטיבל ימי קירנדיה."
ARENA.TRE	260		"חבל מאד שהייתי כלוא בתוך הפסל!"
ARENA.TRE	270		"חה חה חה. וואקי בטלי."
ARENA.TRE	280		"סדלהר."
ARENA.TRE	290		"סדהסר קלונהר בומקפסו סמי."
ARENA.TRE	300		"ימטקו אמפלק!"
ARENA.TRE	310		"פרלס סדאס דוקלר מג'ו רו."
ARENA.TRE	320		"סדלהר."
ARENA.TRE	330		"איייי!"
ARENA.TRE	340		"לם סדלהר."
ARENA.TRE	350		"תחזור פנימה."
ARENA.TRE	360		"הי ילד! רוצה כוס שבורה?"
ARENA.TRE	370		"-גרפס-"
ARENA.TRE	380		"זה לא יכול להכיל יותר מים."
ARENA.TRE	390		"הי ילד! רוצה שאגזור לך את השיער?"
ARENA.TRE	400		"המסור הזה לא יכול לחתוך חמאה."
ARENA.TRE	410		"היצור הצפרדעי הזה עומד בדרכי."
ARENA.TRE	420		"אה, כן. אזור השיגורים לשיקויי פורטל."
ARENA.TRE	430		"אני חושב שהגיע הזמן לעזוב את האי המסריח הזה."
ARENA.TRE	440		"תודה רבה."
BATHS.TRE	0		"הוא חוסם את הפתח."
BATHS.TRE	10		"מצטער, היתה לנו תאונה מחרידה."
BATHS.TRE	20		"מצטער, תצטרך לחכות שיתפנה חדר."
BATHS.TRE	30		"הי!"
BATHS.TRE	40		"תעזוב את הבגדים האלה!"
BATHS.TRE	50		"הי!"
BATHS.TRE	60		"לא להציץ!"
BATHS.TRE	65		"חה! זה היה משעשע."
BATHS.TRE	70		"הוא נראה מאד עסוק."
BATHS.TRE	80		"תעיף את זה מכאן!"
BATHS.TRE	90		"האזור אסור לדייג!"
BATHS.TRE	100		"לא. אנחנו לא מקבלים תרומות במחלקת האבידות."
BATHS.TRE	110		"מה אתה עושה עם הפצצה הזאת?"
BATHS.TRE	120		"אין היתר להכניס כוסות."
BATHS.TRE	130		"זה לא המסור הישן של הרמן?"
BATHS.TRE	140		"שתילת דגים אסורה!"
BATHS.TRE	150		"תודה!"
BATHS.TRE	160		"מאיפה השגת את זה?"
BATHS.TRE	170		"חי חי."
BATHS.TRE	180		"תעיף את הדבר הזה מכאן!"
BATHS.TRE	190		"תעיף אותם מכאן!"
BATHS.TRE	200		"תודה!"
BATHS.TRE	210		"הממ. בטח מתכון חדש."
BATHS.TRE	220		"לא תודה."
BATHS.TRE	230		"אתה לא מתעסק עם הבקרים האלה, נכון?"
BATHS.TRE	240		"אני רק מנסה לעזור."
BATHS.TRE	250		"הי, פססט, מוח-אפונה, יש לך בעיה עם לשקר?"
BATHS.TRE	260		"ואם כן?"
BATHS.TRE	270		"יש לך בעיה עם לשקר?"
BATHS.TRE	280		"לא אדוני, בחיים לא אגע בכזה ציוד רגיש."
BATHS.TRE	290		"יופי."
BATHS.TRE	295		"הי, על מה המהומה?"
BATHS.TRE	300		"זה היה כיף!"
BATHS.TRE	310		"אני מקווה שלא אתקל בעוד מים חמים."
BATHS.TRE	320		"הם נהדרים לאלרגיות."
BATHS.TRE	330		"הממ. לעזאזל, אין שם דבורים."
BATHS.TRE	340		"איזה עלה ענק."
BATHS.TRE	350		"הם בטח קנו את הבניין הזה בשוק הפשפשים לענקים."
BATHS.TRE	360		"איפה הספלים והתחתיות?"
BATHS.TRE	370		"אמבטיות. כבר ידעתי את זה."
BATHS.TRE	380		"אפשר לחשוב שהם עושים פרסום חוצות."
BATHS.TRE	390		"חרא. הם סתמו את הצינור."
BATHS.TRE	400		"הגדר הישנה הזאת אף פעם לא מנעה ממני מלהתגנב כשהייתי ילד."
BATHS.TRE	410		"אני עדיין יכול לראות דרכה."
BATHS.TRE	420		"יש סיכוי לגשם?"
BATHS.TRE	430		"הי!"
BATHS.TRE	440		"אתה מלקולם!"
BATHS.TRE	450		"אין לך אישור להיכנס לכאן!"
BATHS.TRE	460		"אופס!"
BATHS.TRE	462		"מי?"
BATHS.TRE	463		"אתה מלקולם, ליצן החצר שהרג את המלך!"
BATHS.TRE	464		"לא אני. אני לא מכיר אף מלקולם."
BATHS.TRE	465		"אני נראה בדיוק כמוהו."
BATHS.TRE	466		"אני מצטער, בחיים לא שמעתי על הבחור."
BATHS.TRE	467		"אה, טוב."
BATHS.TRE	468		")לא, אני לא מכיר אף מלקולם.("
BATHS.TRE	469		"טופל במומחיות."
BATHS.TRE	470		"אף פעם אל תמעיט בערכו של כוח השקר."
BATHS.TRE	475		")חי חי חי("
BATHS.TRE	480		"הממ. הגבעולים האלה מדי עבים בשביל לקצוץ אותם."
BATHS.TRE	490		"אני לא מתכוון להחליף תחפושת מול הבחור הזה."
BLUFF.TRE	10		"לעזאזל!"
BLUFF.TRE	11		"אתה לא יכול להפסיד עכשיו!"
BLUFF.TRE	20		"נהדר! נפלא!"
BLUFF.TRE	30		"בוא נצא מפה."
BLUFF.TRE	40		"נהדר! נפלא!"
BLUFF.TRE	50		"בוא נצא מפה."
BLUFF.TRE	60		"אני אוהב את זה."
BLUFF.TRE	70		"אני לא שם את זה שם."
BLUFF.TRE	80		"הלוואי שאחד מהמשגרים האלה היה עוזר לי לצאת מהאי."
BLUFF.TRE	90		"הממ. זה עשוי להכשיל מישהו."
BLUFF.TRE	100		"אלה הם מגדלים מזויפים אתה יודע."
BLUFF.TRE	105		"המסור הזה חסר תועלת."
BLUFF.TRE	110		"הממ. פעם היו שם הרבה סנאים."
BLUFF.TRE	120		"למה אין שביל שמוביל להרים?"
BLUFF.TRE	125		"זה עדיין חלק מהחפיר?"
BLUFF.TRE	130		"זה יהיה מקום נהדר ללמד את חיליק שיעור בגלישת מצוקים."
BLUFF.TRE	140		"בדרך כזו או אחרת, אני מקווה שחיליק יקפוץ לאגם."
BLUFF.TRE	150		"למה אין דרך מסודרת לשם?"
BLUFF.TRE	160		"אני אוהב עננים."
BLUFF.TRE	170		"אה! רעיון מצוין!"
BLUFF.TRE	180		"אהה. הם שיפצו את המשגרים הישנים."
BLUFF.TRE	185		"מעניין לאן זה מוביל."
BLUFF.TRE	190		"אה! אני שוב חופשי!"
BURBS.TRE	0		"אני חושב שאשמור את החלק הזה."
BURBS.TRE	10		"חה! הדבר הזה לא יכול לחתוך גבינה."
BURBS.TRE	20		"הממ. איפה הבונים?"
BURBS.TRE	30		"קפיצות הקוף צומחים פה בערימות."
BURBS.TRE	40		"השיחים האלה כיפיים כשהם מלבלבים."
BURBS.TRE	50		"אין דבר יותר כיף מקפיצת הקוף במכנסיים שלך."
BURBS.TRE	60		"איזה שיח ענק של קפיצת הקוף."
BURBS.TRE	70		"קפיצות הקוף האלה שורצים בכל מקום."
BURBS.TRE	80		"הם גדלים רק בקירנדיה ומילטוניה."
BURBS.TRE	90		"אני חושב שכמה קופצים קטנים גרמו פעם למחסור בחלב."
BURBS.TRE	100		"יש להם טעם נוראי."
BURBS.TRE	110		"תפסתי אותך!"
BURBS.TRE	120		"קירולי היה כאן. מי ישמע. מי זה קירולי?"
BURBS.TRE	130		"אבן שחם קירנדיינית."
BURBS.TRE	140		"אה. העצים נטולי הקורות."
BURBS.TRE	150		"איזה עץ כחוש."
BURBS.TRE	160		"מישהו צריך לנקות את הלכלוך הזה."
BURBS.TRE	170		"אני תוהה אם אפשר לקשור את זה לרגל של חיליק?"
BURBS.TRE	180		"זה לא נראה בכלל כמו מחלבה."
BURBS.TRE	190		"למעשה, אני חושב שההרים האלה הם חזיון תעתועים."
BURBS.TRE	200		"מעניין מה קרה לכל הציפורים?"
BURBS.TRE	210		"זה היה מצחיק, אנחנו צריכים את זה למישהו אחר."
BURBS.TRE	220		"זה לא עשה כלום."
BURBS.TRE	230		"לחוצים, לא כך?"
BURBS.TRE	270		"חה חה חה. וואקי בטלי."
BURBS.TRE	280		"סדלהר."
BURBS.TRE	290		"סדהסר קלונהר בומקפסו סמי."
BURBS.TRE	300		"ימטקו אמפלק!"
BURBS.TRE	310		"פרלס סדאס דוקלר מג'ו רו."
BURBS.TRE	320		"סדלהר."
BURBS.TRE	330		"איייי!"
BURBS.TRE	340		"לם סדלהר."
BURBS.TRE	350		"רוצה להחליף?"
BURBS.TRE	360		"הנה, ילד! לך לשחק ברחוב!"
BURBS.TRE	370		"הוא לא מביע התעניינות."
BURBS.TRE	380		"הי, ילד, רוצה פליק?"
BURBS.TRE	390		"הי, ילד! בא לך שאגזור לך את השיער?"
BURBS.TRE	400		"-גרפס-"
BURBS.TRE	401		"אוי!"
BURBS.TRE	410		"אל תדאג. היה רק טיפה עובש בבקבוק."
BURBS.TRE	420		"הנה. למה שלא תלך לשחק עם זכוכיות שבורות?"
BURBS.TRE	430		"כל הכבוד, גבר!"
BURBS.TRE	440		"זה נכון, הבהלת את הילד התמהוני!"
BURBS.TRE	450		"ילדים היום כל כך צעירים!"
BURBS.TRE	460		"מושלם. תחדיר בו קצת פחד בגיק הקטן הזה!"
CCOMBS.TRE	0		"וואלה! עשיתי את זה!"
CCOMBS.TRE	10		"מעניין מה עשיתי?"
CCOMBS.TRE	20		"מדהים!"
CCOMBS.TRE	30		"הקונכייה סגורה."
CCOMBS.TRE	40		"תחזור פנימה."
CCOMBS.TRE	50		"הקונכייה סגורה."
CCOMBS.TRE	60		"אני לא שם את זה שם."
CCOMBS.TRE	70		"הקונכייה סגורה."
CCOMBS.TRE	80		"זה הרבה לבנים."
CCOMBS.TRE	90		"איזה עכבישים חמודים."
CCOMBS.TRE	100		"יש פה יותר זבל מהמזבלה."
CCOMBS.TRE	110		"איזו מין ארכיטקטורה זאת?"
CCOMBS.TRE	120		"מאד נוח לי פה למטה."
CELLAR.TRE	0		"התפוח הירוק זוהר."
CELLAR.TRE	10		"הוא הפסיק לזהור."
CELLAR.TRE	20		"הממ... אני מניח שצריך להדליק אותו קודם."
CELLAR.TRE	30		"הממ..."
CELLAR.TRE	40		"כבר פוצצתי את הקיר לרווחה."
CELLAR.TRE	50		"כבר סידרתי את המשחקים במקום."
CELLAR.TRE	60		"הצעצועים הקטנים שלי מוכנים למשחק."
CELLAR.TRE	70		"כבר פוצצתי את הקיר לרווחה."
CELLAR.TRE	80		"מעולה ביותר."
CELLAR.TRE	90		"זה לא עזר."
CELLAR.TRE	100		"הצעצועים שלי מונחים במקומם."
CELLAR.TRE	110		"שיפוץ עלוב למדי."
CELLAR.TRE	120		"המים מריחים מצוין."
CELLAR.TRE	130		"מלא מים."
CELLAR.TRE	140		"לקירנדיה אין ריח."
CELLAR.TRE	150		"מעולה. צלופח."
CELLAR.TRE	160		"אני מניח שהם לא נושכים כרגע."
CELLAR.TRE	170		"הממ. נדמה לי שנגמר."
CELLAR.TRE	180		"דארם האורג זקוק לעזרה."
CELLAR.TRE	190		"רו! רו! רותח! רותח!"
CELLAR.TRE	200		"מרתף דולף."
CELLAR.TRE	210		"הקורות האלה נראות יציבות."
CELLAR.TRE	220		"רעוע..."
CELLAR.TRE	230		"הממ. אוסף אבנים של מישהו."
CELLAR.TRE	240		"מי שם שטיח בביוב?"
CELLAR.TRE	250		"המרתף הזה מזכיר לי את חדר המשחקים שלי בטירה."
CELLAR.TRE	260		"אוי!"
CELLAR.TRE	270		"זה לא כואב?"
CELLAR.TRE	280		"יותר מדי מחליק לטפס לשם."
CELLAR.TRE	290		"אהה. הרבה יותר קל."
CELLAR.TRE	300		"חבל לי לאבד את זה במים."
CELLAR.TRE	310		"בדרך כלל אני נהנה לנסר קורות..."
CELLAR.TRE	320		"...חבל מאד שהמסור הדפוק הזה מקולקל."
CELLAR.TRE	330		"תרגיש חופשי, ידיד הדג!"
CELLAR.TRE	340		"וואו. אפילו עץ ההסקה לא מסוגל לשבור את הלבנים האלה!"
CELLAR.TRE	350		"אני לא חושב שזרעי שומשום רגילים יעשו את העבודה."
CELLAR.TRE	360		"זה לא יעזור לי לפרוץ את חומת הלבנים הזאת."
CH01-S00.TRE	0		"מלקולם! מה אתה עושה כאן?"
CH01-S00.TRE	1		"אז אני חופשי. זו עבירה פדרלית?"
CH01-S00.TRE	2		"אתה יודע שאני חייבת לדווח על כך!"
CH01-S00.TRE	3		"מה אני אמור לעשות?"
CH01-S00.TRE	4		"את רוצה שאחזור להיות פסל?"
CH01-S00.TRE	5		"אתה יודע שתצטרך לעזוב את קירנדיה."
CH01-S00.TRE	6		"למה שארצה להישאר?"
CH01-S00.TRE	7		"יו, מרסל, איפה הקהל שלך?"
CH01-S00.TRE	8		"טוק טוק, מישהו בבית?"
CH01-S00.TRE	9		"רוב האנשים מתאמנים לפני שהם מופיעים לא כך?"
CH01-S00.TRE	10		"אין לך שום נאמנות למעסיק הקודם שלך?"
CH01-S00.TRE	11		"בלי דיבורים."
CH01-S00.TRE	12		"האם יש משהו שאני יכול להציע לך?"
CH01-S00.TRE	13		"אין לך שום דבר שאני רוצה."
CH01-S00.TRE	14		"ברור, אבל אני יכול להציע, לא?"
CH01-S00.TRE	15		"תפסיק למשוך זמן."
CH01-S00.TRE	16		"רוצח! יש לך חוצפה!"
CH01-S00.TRE	17		"תבדקי את העובדות שלך. אני לא רצחתי אותך או את בעלך."
CH01-S00.TRE	18		"איך אתה מעז לטעון שלא רצחת אותנו?"
CH01-S00.TRE	19		"זו היתה הסכין המכושפת!"
CH01-S00.TRE	20		"היד שלך היתה על הלהב!"
CH01-S00.TRE	21		"אני ניסיתי לעצור את זה, אידיוטית!"
CH01-S00.TRE	22		"עצור! הכניסה לעובדי הקרקס בלבד!"
CH01-S00.TRE	23		"אני נראה כמו אחד ששייך לקרקס לא?"
CH01-S00.TRE	24		"מצטער, אנחנו עוזבים בקרוב."
CH01-S00.TRE	25		"אתה תצטרך להישאר כאן."
CH01-S00.TRE	26		"תודה. אני מעריך את עזרתך."
CH01-S00.TRE	27		"בבקשה. אל תבקש. אתה מכיר את החוקים."
CH01-S00.TRE	28		"מצטער. לא התכוונתי להביך אותך."
CH01-S00.TRE	29		"דטלקי?"
CH01-S00.TRE	30		"מה?"
CH01-S00.TRE	31		"סדפר רלופיד סרסור ג'מטרי!"
CH01-S00.TRE	32		"זו צריכה להיות שיחה מרתקת."
CH01-S00.TRE	33		"הום ימט דטו אלי סמיר?"
CH01-S00.TRE	34		"יש לך אישיות מדהימה, אתה יודע?"
CH01-S00.TRE	35		"אתה יודע שאני חף מפשע!"
CH01-S00.TRE	36		"קשה לי להאמין שאתה חף מפשע!"
CH01-S00.TRE	37		"הדבר הכי גרוע שעשיתי זה היה לפוצץ כמה עצים!"
CH01-S00.TRE	38		"אנחנו יכולים ליטוע עצים חדשים, אבל שום דבר לא יחזיר את הורי לחיים!"
CH01-S00.TRE	39		"אף פעם לא הועמדתי לדין."
CH01-S00.TRE	40		"אנו לא רואים סיבה לפקפק בעדי הראייה."
CH01-S00.TRE	41		"זו היתה תאונת חיתוך פסיונים מחרידה!"
CH01-S00.TRE	42		"אם רוחו של וויליאם היתה פה, היא היתה מספרת לנו מה קרה!"
CH01-S00.TRE	43		"אשמתך אינה מוטלת בספק!"
CH01-S00.TRE	44		"זו בדיחה."
CH01-S00.TRE	45		"עליך לשלם על פשעיך!"
CH01-S00.TRE	46		"פשעים? איזה פשעים? אז פוצצתי כמה עצים. אז מה?"
CH01-S00.TRE	47		"תפנים את זה מלקולם, אתה הפסדת."
CH01-S00.TRE	48		"ראיתי את ידיך המדממות שלך במו עיני."
CH01-S00.TRE	49		"אני חושב שאתה שבוי בדעה קדומה שאני רצחתי את וויליאם."
CH01-S00.TRE	50		"עליך לשלם את חובך לקירנדיה!"
CH01-S00.TRE	51		"אז, מה אתה?"
CH01-S00.TRE	52		"אני קול ההיגיון."
CH01-S00.TRE	53		"אז, מה? אתה מיודד עם פרצוף העץ בביתו של חיליק?"
CH01-S00.TRE	54		"הנאד הזקן הזה? ממש לא."
CH01-S00.TRE	55		"תוכל לעזור לי לצאת מקירנדיה?"
CH01-S00.TRE	56		"זה, לצערי, בעיה שלך."
CH01-S00.TRE	57		"אבל, אם אי פעם יהיו לך את האמצעים לזמן את רוחו של המלך וויליאם..."
CH01-S00.TRE	58		"אשמח לשמש כשופט ולשמוע את הראיות נגדך."
CH01-S00.TRE	59		"תמיד חלמתי להופיע בקרקס."
CH01-S00.TRE	60		"הייתי הופך לכלב טוב ירושלים."
CH01-S00.TRE	61		"האו, האו!"
CH01-S00.TRE	62		"בחיי, הייתי עושה פה חיים משוגעים."
CH01-S00.TRE	63		"חבל מאד שהם כרתו את הסרפדים ששתלתי."
CH01-S00.TRE	64		"אני לא מאמין שהם עיצבו את האזור הזה."
CH01-S00.TRE	65		"פעם היו פה ערימות של זבל ולכלוך."
CH01-S00.TRE	66		"הדבר הראשון שאני הולך לעשות זה לתפוס את חיליק."
CH01-S00.TRE	67		"יכול להיות שהוא בחור נחמד, אבל הוא יותר מדי שאפתן."
CH01-S00.TRE	68		"זה בטח שיקוי הפורטלים של ברנדיין."
CH01-S00.TRE	69		"אי החתולים, הנה אני בא!"
CH01-S00.TRE	70		"תמיד אהבתי את החדר הזה."
