CELLAR.EMC	"יש כבר מעט גבינה על הריצפה."
CELLAR.EMC	"כבר יש לי חתיכת גבינה איפה שהוא."
CELLAR.EMC	"אני לא עוזבת בלי אתם יודעים מה."
CELLAR.EMC	"איפה העכבישים?"
CELLAR.EMC	"יש שם חור בתחתית."
CELLAR.EMC	"אני בטוחה שהבונים יעופו על בול העץ הזה."
CELLAR.EMC	"איך הוא הצליח להכניס את זה לכאן?"
CELLAR.EMC	"למה הוא שומר בקבוק סדוק?"
CELLAR.EMC	"למה זה מלא בבוץ?"
CELLAR.EMC	"הבקבוק הזה תקוע בשעווה."
CELLAR.EMC	"זה לא נראה כמו כלי שאסתדר איתו."
CELLAR.EMC	"UPLADR.WSA"
CELLAR.EMC	"ZANCHEEZ.WSA"
CLEARNG.EMC	"זה התרופף קצת."
CLEARNG.EMC	"עכשיו איך אני אמורה לטפס על הגג הזה?"
CLEARNG.EMC	"אני לא מטפסת לשם בלי מגנט האלכימאים שלי."
CLEARNG.EMC	"נטיף הקרח הזה יכול לעזור..."
CLEARNG.EMC	"זה לא יעזור לי לטפס למעלה."
CLEARNG.EMC	"נטיף הקרח הזה קפוא במקומו."
CLEARNG.EMC	"אי אפשר להוציא את הנטיף הזה."
CLEARNG.EMC	"קפוא במקום."
CLEARNG.EMC	"לא חשבתי ששלג יכול להיערם על גג כל כך תלול."
CLEARNG.EMC	"איך הם הצליחו להרים את בולי העץ לשם?"
CLEARNG.EMC	"הגיע הזמן להתקשר שוב לפאון..."
CLEARNG.EMC	"CLEARING.WSA"
CLEARNG.EMC	"RAINCLMB.WSA"
CLIFF.EMC	"זה יכול להיות מחזיק מפתחות עצום."
CLIFF.EMC	"אני צופה קטנה וטובה."
CLIFF.EMC	"מה אעשה עם טביעת רגל בוצית?"
CLIFF.EMC	"אני לא חושבת שאני צריכה עוד בוץ."
CLIFF.EMC	"בוץ. כל כך מועיל!"
CLIFF.EMC	"אין מצב שאלכלך אחד מהבקבוקים *שלי*!"
CLIFF.EMC	"מספיק עם בוץ בשבילי."
CLIFF.EMC	"האם זה ארנב איי הפסחא?"
CLIFF.EMC	"אין לי שום צורך בשעוות אוזניים."
CLIFF.EMC	"אלה לא בדרך כלל בצבע ורוד?"
CLIFF.EMC	"בחיי, בטח יש להם בעיית סחף איומה."
CLIFF.EMC	"וואו! אני יכולה לראות כל הדרך עד לצד השני!"
CLIFF.EMC	"איזה כיף שהכרישים העיפו מפה את כל כלבי הים המעצבנים."
CLIFF.EMC	"איזה נוף!"
CLOSE.EMC	"MAR1"
CLOSE.EMC	"אני אלמד אותך מה זה *לשחק* באמון שלי!"
CLOSE.EMC	"PEAK.WSA"
CLOSE.EMC	"PKFIGHT.WSA"
CRICKET.EMC	"אלה בטח זבובי פירות."
CRICKET.EMC	"מנגינה חמודה אבל לא ממש קליטה."
CRICKET.EMC	"ביצה משונה."
CRICKET.EMC	"שורשים מתפתלים!"
CRICKET.EMC	"מי ביצה."
CRICKET.EMC	"CRICKET3.WSA"
CRICKET.EMC	"CRICKET1.WSA"
CRICKET.EMC	"CRICKET6.WSA"
CRICKET.EMC	"CRICKET5.WSA"
CRICKET.EMC	"CRICKET4.WSA"
CRICKET.EMC	"CRICKET7.WSA"
CRICKET.EMC	"CRICKET2.WSA"
CROC.EMC	"הגזע ריק."
CROC.EMC	"תראו מה מצאתי!"
CROC.EMC	"חבוי מן העין."
CROC.EMC	"כבר יש משהו שם בפנים."
CROC.EMC	"גרר, גרר, גרר. אתה לא מחדש לי כלום, חבר."
CROC.EMC	"_ZTIPTOE.EMC"
CROC.EMC	"היי! ספר הלחשים הישן שלי מבית הספר לקוסמות!"
CROC.EMC	"היי! מי קרע את כל הדפים!"
CROC.EMC	"קלחת הטיולים הקטנה שלי!"
CROC.EMC	"הגנב בטח החביא אותה כאן..."
CROC.EMC	"קטנה מדי להכנת שיקויי פורטל, אבל עדיפה על כלום."
CROC.EMC	"כבר יש שם משהו."
CROC.EMC	"זה עלול לעצבן אותו."
CROC.EMC	"אני לא יכולה להתאפק."
CROC.EMC	"_ZCROC.EMC"
CROC.EMC	"אני אוהבת לחיות על הקצה."
CROC.EMC	"_ZTICKLE.EMC"
CROC.EMC	"אני לא רוצה להאכיל אותו בזה!"
CROC.EMC	"וואו. הוא בלע הכל בשלמותו!"
CROC.EMC	"אני לא יכולה להרים את זה בידיי."
CROC.EMC	"אין מצב שאני הולכת לשתות את זה!"
CROC.EMC	"ביצה מוזרה."
CROC.EMC	"נראה כמו התסרוקת הישנה של ברין."
CROC.EMC	"פאזולות."
CROC.EMC	"מי ביצה."
CROC.EMC	"CROC.WSA"
CROC.EMC	"CROCKEAT.WSA"
DINOA.EMC	"שמלתי האדומה המסכנה."
DINOA.EMC	"אבל הבד יהיה שימושי."
DINOA.EMC	"המממם. עוד סלעים, עוד פתחי אוורור... אני תוהה..."
DINOA.EMC	"המממם. פתח אוורור."
DINOA.EMC	"הוא מחובר."
DINOA.EMC	"איזו מערה מעניינת."
DINOA.EMC	"המסע הזה לא היה קל למלתחה שלי."
DINOA.EMC	"זה נראה מוכר."
DINOA.EMC	"DINOA.WSA"
DINOA.EMC	"DINOWTR.WSA"
DINOA.EMC	"DINOAL.WSA"
DINOA.EMC	"DINOAL2.WSA"
DINOA.EMC	"ZANRAG.WSA"
DINOA.EMC	"ZANBRIDG.WSA"
DINOA.EMC	"ZANBOUNZ.WSA"
DINOA.EMC	"PLUGA.WSA"
DINOB.EMC	"פלומת דקל בדולח."
DINOB.EMC	"וואו. דקלי בדולח."
DINOB.EMC	"DINOA"
DINOB.EMC	"DINOB"
DINOB.EMC	"DINOC"
DINOB.EMC	"DINOD"
DINOB.EMC	"REXTEDDY.WSA"
DINOB.EMC	"ZANEATN.WSA"
DINOB.EMC	"REXSMASH.WSA"
DINOB.EMC	"אין מצב!"
DINOB.EMC	"ימי הדהרות על טי-רקס חלפו עבור המיסטיקנית הזאת!"
DINOB.EMC	"מוכנה להתערב שאני יכולה לקפוץ על הגב שלו..."
DINOB.EMC	"...אבל הלוואי שהיה לי משהו שיכולתי להשתמש בו כפתיון."
DINOB.EMC	"אצטרך משהו שיעזור לי לכוון אותו."
DINOB.EMC	"אפילו אם אצליח לרכוב עליו..."
DINOB.EMC	"...לא אוכל לקפוץ עליו מכאן!"
DINOB.EMC	"אני לא עוזבת בלי מגנט האלכימאים שלי."
DINOB.EMC	"מזל שאני רחוקה ממנו."
DINOB.EMC	"אני לא חושבת שהוא ירצה את זה."
DINOB.EMC	"איזו מערה יוצאת דופן."
DINOB.EMC	"הממ..."
DINOB.EMC	"REXLTR.WSA"
DINOB.EMC	"DINOB.WSA"
DINOB.EMC	"DINOB2.WSA"
DINOB.EMC	"REXTEAR.WSA"
DINOC.EMC	"המממם... אבנים שחורות קטנות."
DINOC.EMC	"כבר יש לי עיני דובים."
DINOC.EMC	"אולי אזדקק לעוד עיניים."
DINOC.EMC	"המממם. עוד סלעים, עוד פתחי אוורור... אני תוהה..."
DINOC.EMC	"המממם. פתח אוורור."
DINOC.EMC	"הוא מחובר."
DINOC.EMC	"אני פשוט תוהה..."
DINOC.EMC	"עוד אבנים כאלו יכולות להתאים לשיקוי הדובון."
DINOC.EMC	"האבנים האלו יכולות להתאים לשיקוי הדובון."
DINOC.EMC	"אני סיימתי עם הרכיבות."
DINOC.EMC	"כדאי שאשיג עוד כמה."
DINOC.EMC	"אלה יכולים להועיל."
DINOC.EMC	"FETCH.WSA"
DINOC.EMC	"אתה אוהב לשחק ב""לך תביא"", חמוד?"
DINOC.EMC	"התעייפתי מהמשחק הזה."
DINOC.EMC	"אני לא חושבת שזה יעניין אותו."
DINOC.EMC	"איזו מערה מיוחדת!"
DINOC.EMC	"DINOC.WSA"
DINOC.EMC	"STEGO.WSA"
DINOC.EMC	"REXWLKC.WSA"
DINOC.EMC	"DINOCZ.WSA"
DINOC.EMC	"PLUGC.WSA"
DINOC.EMC	"BEADSPRK.WSA"
DINOD.EMC	"המממם. עוד סלעים, עוד פתחי אוורור... אני תוהה..."
DINOD.EMC	"המממם. פתח אוורור."
DINOD.EMC	"הוא מחובר."
DINOD.EMC	"ERUPT.WSA"
DINOD.EMC	"TRI_TUNE.WSA"
DINOD.EMC	"TRI_PUSH.WSA"
DINOD.EMC	"TRI_KICK.WSA"
DINOD.EMC	"TRI_BUMP.WSA"
DINOD.EMC	"TRI_CHAR.WSA"
DINOD.EMC	"TRI_SMSH.WSA"
DINOD.EMC	"אני בטוחה שהוא יוכל לפתוח את הדלת ההיא..."
DINOD.EMC	"... אבל אני לא יכולה לעקוף אותו!"
DINOD.EMC	"איך מכוונים את הדבר הזה?"
DINOD.EMC	"איזה מערה מעניינת."
DINOD.EMC	"המממם. נעול."
DINOD.EMC	"... לא בלי מגנט האלכימאים שלי."
DINOD.EMC	"עדיף שזה לא ייפול לתוך הלבה."
DINOD.EMC	"אדון תלת-קרן חוסם את הדרך!"
DINOD.EMC	"עוד מציוד המעבדה שלי?"
DINOD.EMC	"BUBBLER.WSA"
DINOD.EMC	"DINOD.WSA"
DINOD.EMC	"TRI_CHEW.WSA"
DINOD.EMC	"TRI_GRAZ.WSA"
DINOD.EMC	"TRI_MNCH.WSA"
DINOD.EMC	"PLUGD.WSA"
DINOD.EMC	"REXWLKD.WSA"
DOCK.EMC	"אני עלולה להזדקק לזה."
DOCK.EMC	"סירה מקסימה."
DOCK.EMC	"הסירה הזאת לא זקוקה לעוגן..."
DOCK.EMC	"היא לא תשוט לשום מקום יותר."
DOCK.EMC	"עוגן עשוי עופרת!"
DOCK.EMC	"עכשיו כל מה שאני צריכה לעשות זה להפוך אותו לזהב."
DOCK.EMC	"SCORCH"
DOCK.EMC	"אני מסרבת לקטוף פרחי בר אלא אם כן אני ממש צריכה אותם."
DOCK.EMC	"מי ביצה."
DOCK.EMC	"ביצה מוזרה."
DOCK.EMC	"DOCKGLOW.WSA"
DOCK.EMC	"BOATSINK.WSA"
DOCK.EMC	"אוי לא."
DOCK.EMC	"DOCKA.WSA"
DOCK.EMC	"DOCKB.WSA"
DOCK.EMC	"DOCKC.WSA"
DOCK.EMC	"DOCKD.WSA"
DOOR.EMC	"זה יעשה את העבודה..."
DOOR.EMC	"קרן האור הזאת חמה מכדי לעבור דרכה."
DOOR.EMC	"נראה שזה לא ממוקם נכון..."
DOOR.EMC	"בטח היד עיקמה את זה בכוונה."
DOOR.EMC	"אני לא הולכת להפוך את זה בחזרה לזהב."
DOOR.EMC	"זה נראה כמו מחזיר אור מנחושת."
DOOR.EMC	"אני מתה על פיסול של מעמד הפועלים."
DOOR.EMC	"יאו! זה לוהט!"
DOOR.EMC	"זה לא יטריד אותי יותר."
DOOR.EMC	"זה אמור להיות אב הזמן?"
DOOR.EMC	"האם ג'יירו גירלוס מסתובב כאן באיזור?"
DOOR.EMC	"האם זה אטום או כוכב לכת?"
DOOR.EMC	"CLIMB.WSA"
DOOR.EMC	"ATOM1.WSA"
DOOR.EMC	"ATOM2.WSA"
DOOR.EMC	"DORGEAR1.WSA"
DOOR.EMC	"DORGEAR2.WSA"
DOOR.EMC	"BEAM.WSA"
DOOR.EMC	"SMOKE.WSA"
DOOR.EMC	"DOOROPEN.WSA"
FALL.EMC	"FALL.WSA"
FATE.EMC	"ZANCNTRL.WSA"
FATE.EMC	"ZANHANOI.WSA"
FATE.EMC	"המממם. שמעתי שאקראיות היא הצורה הנעלה ביותר של סדר."
FATE.EMC	"FATE1.WSA"
FATE.EMC	"FATE2A.WSA"
FATE.EMC	"FATE2B.WSA"
FERRY.EMC	"ניסיון נחמד, אבל אני לא טיפש!"
FERRY.EMC	"תודה, אבל לתת לי אוכל או משקאות לא יעזור לך להשיג נסיעה חינם."
FERRY.EMC	"אני עושה עסקים רק בזהב, מותק."
FERRY.EMC	"קירנדיה זקוקה ליצרן שלטים חדש."
FERRY.EMC	"הוא קיבל את הגיגית הזאת מהויקינגים?"
FERRY.EMC	"מי ביצה."
FERRY.EMC	"סידור נהדר."
FERRY.EMC	"BREUTH.WSA"
FIGHT.EMC	"MAR1"
FIGHT.EMC	"מרקו!"
FIGHT.EMC	"אני מקווה שהוא בסדר..."
FIGHT.EMC	"מה קרה לרכבל? נראה כמו עבודה של היד."
FIGHT.EMC	"אני מניחה שאצטרך לטפס את שאר הדרך..."
FIGHT.EMC	"אאוץ'!"
FIGHT.EMC	"אוף!"
FIGHT.EMC	"את תשלמי על זה!"
FIGHT.EMC	"MIDBEG.WSA"
FIGHT.EMC	"MIDFALL.WSA"
FIGHT.EMC	"MIDFIGHT.WSA"
FISHER.EMC	"פתיון נחמד."
FISHER.EMC	"אנחנו חושבים כך."
FISHER.EMC	"שששש, את תבריחי את הדגים."
FISHER.EMC	"נסו את זה כפתיון..."
FISHER.EMC	"...זה נראה כמו תולעת."
FISHER.EMC	"לההה..."
FISHER.EMC	"אנחנו לא משתמשים בפתיון חי."
FISHER.EMC	"למען האמת, אף פעם לא ממש תפסנו כלום."
FISHER.EMC	"הנה, נסו את הגבינה הזאת כפתיון!"
FISHER.EMC	"כרגע אני מוכן לנסות כל דבר."
FISHER.EMC	"בבקשה."
FISHER.EMC	"תודה על הנשנוש."
FISHER.EMC	"לא היה לנו זמן לארוז ארוחת צהריים."
FISHER.EMC	"זה בטוח לא יעבוד כפתיון!"
FISHER.EMC	"נוף יפה."
FISHER.EMC	"שרשרת כבדה..."
FISHER.EMC	"יותר מוצלחת מהסירה."
FISHER.EMC	"הרים יפהפיים!"
FISHER.EMC	"מי ביצה."
FISHER.EMC	"ובכן, אני באמת קצת צמאה..."
FISHER.EMC	"_ZMEDUSA.EMC"
FISHER.EMC	"איייייייף! אין מצב שזה יהיה טוב לקצוות המפוצלים שלי."
FISHER.EMC	"תפסיקי! את מפחידה את הדגים."
FISHER.EMC	"יפה אמרת."
FISHER.EMC	"FISHRMEN.WSA"
FISHER.EMC	"FISHWTR.WSA"
FLOAT.EMC	"ZANFLIES.WSA"
FLYTRAP.EMC	"הגזע ריק."
FLYTRAP.EMC	"תראו מה מצאתי!"
FLYTRAP.EMC	"חבוי ומוגן."
FLYTRAP.EMC	"כבר יש שם משהו בפנים."
FLYTRAP.EMC	"FLYTRAP"
FLYTRAP.EMC	"אני יכולתי לעשות את זה."
FLYTRAP.EMC	"בבקשה, תני לי לעזור לך."
FLYTRAP.EMC	"אני לא בטוחה כמה מועיל תהיה."
FLYTRAP.EMC	"בסדר, אבל אם אי פעם תצטרכי אותי - אהיה שם."
FLYTRAP.EMC	"היי! שחררו אותו!"
FLYTRAP.EMC	"אני מניחה שהם לא אוכלים את זה."
FLYTRAP.EMC	"נראה שהם לא רעבים לזה."
FLYTRAP.EMC	"הפה הזה כבר מלא!"
FLYTRAP.EMC	"אתה נהנה, מרקו?"
FLYTRAP.EMC	"מצחיק מאוד, זאנתיה!"
FLYTRAP.EMC	"באתי לעזור לך."
FLYTRAP.EMC	"תודה, אבל לא תודה."
FLYTRAP.EMC	"בבקשה זאנתיה! תני לי לעזור לך!"
FLYTRAP.EMC	"את יודעת, תמיד אהבתי אותך."
FLYTRAP.EMC	"תודה על הנשנוש."
FLYTRAP.EMC	"לא, אבל תודה."
FLYTRAP.EMC	"למה שלא תלך לשחק עם היד שלך?"
FLYTRAP.EMC	"הוא מטייל פה בסביבה."
FLYTRAP.EMC	"נראה שהוא ממש אוהב לשוטט בביצה הזאת."
FLYTRAP.EMC	"תודה."
FLYTRAP.EMC	"לא, אבל תודה."
FLYTRAP.EMC	"היי! ספר הלחשים הישן שלי מבית הספר לקוסמות!"
FLYTRAP.EMC	"היי! מי קרע את כל הדפים!"
FLYTRAP.EMC	"קלחת הטיולים הקטנה שלי!"
FLYTRAP.EMC	"הגנב בטח החביא אותה שם..."
FLYTRAP.EMC	"קטנה מדי להכנת שיקויי פורטל, אבל עדיפה על כלום."
FLYTRAP.EMC	"מי ביצה."
FLYTRAP.EMC	"יותר מדי עשבים שוטים."
FLYTRAP.EMC	"תראו תראו."
FLYTRAP.EMC	"מרקו! מה קרה לך?"
FLYTRAP.EMC	"מה?!"
FLYTRAP.EMC	"זה ממש כיף!"
FLYTRAP.EMC	"באתי לעזור לך."
FLYTRAP.EMC	"FLYTRAPB.WSA"
FLYTRAP.EMC	"FLYTRAPS.WSA"
FLYTRAP.EMC	"MARCO.WSA"
FOOT.EMC	"SNOWMAN1.WSA"
FOOT.EMC	"בלוט."
FOOT.EMC	"זוהי כף הרגל של באל-רום..."
FOOT.EMC	"...מכשף רשע שחי לפני שנים רבות בגלקסיה רחוקה רחוקה."
FOOT.EMC	"הוא ביצע פשעים איומים בזה אחר זה..."
FOOT.EMC	"...עד שלבסוף כוחות הצדק התאחדו נגדו..."
FOOT.EMC	"...והטילו פצצת-אסטרו שפוצצה את באל-רום ואת הכוכב שלו לרסיסים."
FOOT.EMC	"אחרי מאות שנים שבהם ריחפו בחלל..."
FOOT.EMC	"...חלקיו של באל-רום החלו לנחות על האדמה."
FOOT.EMC	"בידינו אחת מכפות רגליו כאן..."
FOOT.EMC	"...ולפי דיווחים, האף שלו נחת במילטוניה."
FOOT.EMC	"בפני עצמם, החלקים האלה אינם מי יודע מה מסוכנים."
FOOT.EMC	"מה שאנחנו באמת צריכים להיזהר לגביו הוא כף ידו השמאלית."
FOOT.EMC	"האיבר המתועב הזה לבטח יפנה אל גלגלי הגורל..."
FOOT.EMC	"...בניסיון למחוק ממלכה תמימה וחפה מפשע כל שהיא..."
FOOT.EMC	"...ובמטרה לספק לבאל-רום ריק מתאים שבו יוכל להתחבר מחדש."
FOOT.EMC	"FOOT"
FOOT.EMC	"תודה על העזרה."
FOOT.EMC	"הוא די חלקלק."
FOOT.EMC	"מה זה לכל הרוחות?"
FOOT.EMC	"כף רגל פראית או מה?"
FOOT.EMC	"אוי לא."
FOOT.EMC	"תוף קסמים..."
FOOT.EMC	"תכנית מיוחדת עם פרנק קלפאקי!"
FOOT.EMC	"רק ג'ק אחד?"
FOOT.EMC	"אין עוד צעצועים."
FOOT.EMC	"ועכשיו בחזרה לקופסא."
FOOT.EMC	"זאת קופסא לצעצועים בלבד."
FOOT.EMC	"איך הקופסא הזאת קשורה לפסל?"
FOOT.EMC	"איזה תכשיט מקסים..."
FOOT.EMC	"האם זה יכול להעלים את בעיית ריח כפות הרגליים?"
FOOT.EMC	"החבר'ה האלה נראים די עסוקים."
FOOT.EMC	"אני לא חושבת שהם ירצו את זה."
FOOT.EMC	"בחיי, איזה פסל חבוט."
FOOT.EMC	"אפילו החבטות נראות מבריקות עכשיו!"
FOOT.EMC	"אני תוהה מי גוזם את אלה?"
FOOT.EMC	"כבר יש לי כדור שלג כאן על האדמה."
FOOT.EMC	"כבר יש לי כדור שלג."
FOOT.EMC	"השארתי כדור שלג על האדמה איפה שהוא."
FOOT.EMC	"כדור שלג."
FOOT.EMC	"זה בטח הארכיפלג המכושף."
FOOT.EMC	"אני תוהה מי חפר את החור הזה?"
FOOT.EMC	"FOOTRUN.WSA"
FOOT.EMC	"FOOTSLIP.WSA"
FOOT.EMC	"FOOTTALK.WSA"
GARDEN.EMC	"הצינור לא עובד."
GARDEN.EMC	"LETTRAD.WSA"
GARDEN.EMC	"וואו! זאת בטח קרקע פוריה ממש!"
GARDEN.EMC	"כבר השקיתי את הגינה."
GARDEN.EMC	"אלה קטנים מדי לקטיף."
GARDEN.EMC	"חסה."
GARDEN.EMC	"קטפתי כבר את כולם."
GARDEN.EMC	"צנון."
GARDEN.EMC	"מעניין אם הגוף הזה יתאים?"
GARDEN.EMC	"היי! תודה!"
GARDEN.EMC	"OUTFARM"
GARDEN.EMC	"אזור כפרי יפהפה."
GARDEN.EMC	"האם זה פיל או שמא דב נמלים?"
GARDEN.EMC	"הצינורות האלה עוברים בכל מקום."
GARDEN.EMC	"סביר להניח שזה ראוי לשתיה."
GARDEN.EMC	"זה עלול לשקוע ולא אראה אותו יותר לעולם."
GARDEN.EMC	"אז כאן זה נפל!"
